series,subseries,date,url,page
Reports,Research Results,2021-04-02,https://railroads.dot.gov/elibrary/prestressing-steel-and-concrete-variables-affecting-transfer-length-pretensioned-concrete,2
Reports,Research Results,2021-04-09,https://railroads.dot.gov/elibrary/bond-slip-relationships-wires-used-pretensioned-concrete-railroad-ties,2
Reports,Research Results,2021-04-16,https://railroads.dot.gov/elibrary/automated-video-inspection-system-grade-crossing-safety,2
Reports,Research Results,2021-04-27,https://railroads.dot.gov/elibrary/centralized-interlocking-cixl-moving-block-research-project,2
Reports,Research Results,2021-04-28,https://railroads.dot.gov/elibrary/trespass-prevention-research-study-worcester-ma,2
Reports,Research Results,2021-04-30,https://railroads.dot.gov/elibrary/field-investigation-broken-cut-spikes-elastic-fasteners-using-instrumented-spikes,2
Reports,Research Results,2021-05-11,https://railroads.dot.gov/elibrary/new-test-determine-bond-quality-reinforcements-concrete-railroad-ties,2
Reports,Research Results,2021-05-11,https://railroads.dot.gov/elibrary/remaining-prestress-force-and-center-negative-capacity-ties-removed-track-after-25-years,2
Reports,Research Results,2021-07-30,https://railroads.dot.gov/elibrary/track-circuit-shunting-performance-study,2
Reports,Research Results,2021-07-30,https://railroads.dot.gov/elibrary/rail-crossing-violation-warning-application-phase-ii,2
Reports,Research Results,2021-08-13,https://railroads.dot.gov/elibrary/monitoring-and-analysis-integrated-network-main-phase-ii-research-results,2
Reports,Research Results,2021-08-20,https://railroads.dot.gov/elibrary/expert-locomotive-engineers-mental-model,2
Reports,Research Results,2021-09-02,https://railroads.dot.gov/elibrary/automated-system-concrete-railroad-crosstie-transfer-length-measurement,2
Reports,Research Results,2021-09-03,https://railroads.dot.gov/elibrary/feasibility-applying-model-assisted-probability-detection-track-inspection,2
Reports,Research Results,2021-09-13,https://railroads.dot.gov/elibrary/short-line-safety-institute-measuring-safety-culture-growth-across-four-railroads,2
Reports,Research Results,2021-09-16,https://railroads.dot.gov/elibrary/model-assisted-probability-detection-ultrasonic-rail-flaw-detection,2
Reports,Research Results,2021-09-27,https://railroads.dot.gov/elibrary/machine-vision-data-products-automated-track-inspection-program,2
Reports,Research Results,2021-09-28,https://railroads.dot.gov/elibrary/broken-rail-and-rollout-detection-support-qmb-operations,2
Reports,Research Results,2021-10-08,https://railroads.dot.gov/elibrary/full-scale-shell-impact-test-dot-113-tank-car-surrogate-using-liquid-nitrogen,2
Reports,Research Results,2021-11-29,https://railroads.dot.gov/elibrary/line-sight-analysis-using-drones-and-photogrammetry,2
Reports,Research Results,2021-12-01,https://railroads.dot.gov/elibrary/highway-rail-grade-crossing-collision-test-fuel-tender,2
Reports,Research Results,2022-01-07,https://railroads.dot.gov/elibrary/concrete-tie-performance-degraded-track-conditions,2
Reports,Research Results,2022-01-14,https://railroads.dot.gov/elibrary/evaluating-crowdsourced-data-waze-rail-safety,2
Reports,Research Results,2022-01-28,https://railroads.dot.gov/elibrary/interoperable-employee-charge-portable-remote-terminal-eic-prt,2
Reports,Research Results,2022-02-08,https://railroads.dot.gov/elibrary/railroad-trespass-detection-using-deep-learning-based-computer-vision,2
Reports,Research Results,2022-03-15,https://railroads.dot.gov/elibrary/effect-concrete-composition-splitting-cracks-prestressed-concrete-railroad-ties,2
Reports,Research Results,2022-03-31,https://railroads.dot.gov/elibrary/field-validation-vertical-tie-reaction-force-measurement-using-rail-strain-gauges,2
Reports,Research Results,2022-04-25,https://railroads.dot.gov/elibrary/implementing-slsi-provided-opportunities-supports-safety-culture-growth,2
Reports,Research Results,2022-05-10,https://railroads.dot.gov/elibrary/rail-mounted-strain-gauges-tie-reaction-measurement-under-dynamic-loading,2
Reports,Research Results,2022-06-01,https://railroads.dot.gov/elibrary/short-line-safety-institute-identifying-safety-culture-trends-industry,2
Reports,Research Results,2022-07-07,https://railroads.dot.gov/elibrary/quasi-static-and-dynamic-research-testing-crashworthy-tables,2
Reports,Research Results,2022-07-07,https://railroads.dot.gov/elibrary/full-scale-shell-impact-test-dot-113c120w9-tank-car-filled-liquid-nitrogen,2
Reports,Research Results,2022-07-12,https://railroads.dot.gov/elibrary/positive-train-control-passenger-braking-algorithm-enhancement-phase-ii,2
Reports,Research Results,2022-08-12,https://railroads.dot.gov/elibrary/air-borne-tie-sonar-loaded-tie-deflection-measurements,2
Reports,Research Results,2022-08-12,https://railroads.dot.gov/elibrary/track-performance-tunnels-and-transitions-under-tie-pads-and-under-ballast-mats,2
Reports,Research Results,2022-08-29,https://railroads.dot.gov/elibrary/automated-track-centerline-following-drone-flight-automation,2
Reports,Research Results,2022-09-07,https://railroads.dot.gov/elibrary/board-broken-rail-detection-obrd-research-and-development,2
Reports,Research Results,2022-09-09,https://railroads.dot.gov/elibrary/performance-prototype-no-20-frogs-revenue-service,2
Reports,Research Results,2022-09-13,https://railroads.dot.gov/elibrary/function-allocation-and-new-roles-humans-rail-automation,2
Reports,Research Results,2022-09-13,https://railroads.dot.gov/elibrary/human-error-analyses-associated-locomotive-cab-automation,2
Reports,Research Results,2022-09-23,https://railroads.dot.gov/elibrary/longitudinal-resistance-modeling-frozen-ballast,1
Reports,Research Results,2022-09-23,https://railroads.dot.gov/elibrary/spike-loading-environment-various-wood-tie-fastening-systems,1
Reports,Research Results,2022-09-23,https://railroads.dot.gov/elibrary/evaluation-engineered-polymer-composite-tie-performance-revenue-service,1
Reports,Research Results,2022-09-27,https://railroads.dot.gov/elibrary/demonstration-mechanics-based-track-geometry-deterioration-models-0,1
Reports,Research Results,2022-09-28,https://railroads.dot.gov/elibrary/complexities-rail-suicide-data,1
Reports,Research Results,2022-09-30,https://railroads.dot.gov/elibrary/fully-scalable-train-braking-simulation-environment,1
Reports,Research Results,2022-09-30,https://railroads.dot.gov/elibrary/train-train-impact-test-wheelchair-securement-experiments,1
Reports,Research Results,2022-09-30,https://railroads.dot.gov/elibrary/feasibility-special-trackwork-inspection-using-ultrasonics,1
Reports,Research Results,2022-10-13,https://railroads.dot.gov/elibrary/rail-force-measurement-and-fastener-load-demand-horseshoe-curve,1
Reports,Research Results,2022-10-13,https://railroads.dot.gov/elibrary/civa-ut-model-validation-rail-flaw-inspection-simulation,1
Reports,Research Results,2022-10-18,https://railroads.dot.gov/elibrary/screw-spike-and-spring-washer-hold-down-force-and-resiliency-investigation,1
Reports,Research Results,2022-10-24,https://railroads.dot.gov/elibrary/virtual-block-track-circuit-assessment,1
Reports,Research Results,2022-10-24,https://railroads.dot.gov/elibrary/rainy-section-fast-phase-i-summary,1
Reports,Research Results,2022-10-24,https://railroads.dot.gov/elibrary/rainy-section-track-settlement-model,1
Reports,Research Results,2022-10-24,https://railroads.dot.gov/elibrary/effectiveness-spot-tamping-fine-filled-ballast,1
Reports,Research Results,2022-11-07,https://railroads.dot.gov/elibrary/dot-117-tank-car-flaw-library-development-nde-study,1
Reports,Research Results,2022-11-09,https://railroads.dot.gov/elibrary/utilization-unmanned-aerial-vehicles-accident-reconstruction,1
Reports,Research Results,2022-11-22,https://railroads.dot.gov/elibrary/impact-shoulder-cleaning-ballast-drainage,1
Reports,Research Results,2022-11-22,https://railroads.dot.gov/elibrary/evaluation-longitudinal-wing-slopes-no-20-frogs,1
Reports,Research Results,2023-01-06,https://railroads.dot.gov/elibrary/fire-test-un-t75-portable-tank-flat-car-phase-ii,1
Reports,Research Results,2023-02-17,https://railroads.dot.gov/elibrary/railroad-bridge-inspection-using-drone-based-digital-image-correlation,1
Reports,Research Results,2023-03-24,https://railroads.dot.gov/elibrary/locomotive-crash-energy-management-train-train-impact-test,1
Reports,Research Results,2023-05-11,https://railroads.dot.gov/elibrary/finite-element-analysis-apta-passenger-rail-8g-structural-seat-test-0,1
Reports,Research Results,2023-05-11,https://railroads.dot.gov/elibrary/finite-element-model-validation-thor-50m-atd-apta-table-test,1
Reports,Research Results,2023-05-11,https://railroads.dot.gov/elibrary/finite-element-analysis-apta-passenger-rail-8g-injury-seat-test,1
Reports,Research Results,2023-05-11,https://railroads.dot.gov/elibrary/short-line-safety-institute-2022-systematic-review,1
Reports,Research Results,2023-05-12,https://railroads.dot.gov/elibrary/office-safety-checker-moving-block-train-control-systems,1
Reports,Research Results,2023-07-14,https://railroads.dot.gov/elibrary/development-length-variables-pretensioned-concrete-ties,1
Reports,Research Results,2023-07-21,https://railroads.dot.gov/elibrary/modeling-track-mechanical-behavior-under-tie-pads-and-under-ballast-mats,1
Reports,Research Results,2023-08-21,https://railroads.dot.gov/elibrary/tests-create-tread-buildup-railroad-wheels,1
Reports,Research Results,2023-08-21,https://railroads.dot.gov/elibrary/analysis-tread-buildup-railroad-wheels,1
Reports,Research Results,2023-08-21,https://railroads.dot.gov/elibrary/tensile-test-results-samples-taken-critical-areas-bolsters,1
Reports,Research Results,2023-08-21,https://railroads.dot.gov/elibrary/investigation-radiography-technology-bolster-and-side-frame-inspections,1
Reports,Research Results,2023-08-21,https://railroads.dot.gov/elibrary/summary-charpy-and-dynamic-tear-testing-bolster-samples,1
Reports,Research Results,2023-08-21,https://railroads.dot.gov/elibrary/tests-create-broken-rims-railroad-wheels,1
Reports,Research Results,2023-09-01,https://railroads.dot.gov/elibrary/ventilation-design-and-procedures-passenger-rail,1
Reports,Research Results,2023-09-15,https://railroads.dot.gov/elibrary/short-line-safety-institute-testing-fidelity-its-robust-model,1
Reports,Research Results,2023-10-19,https://railroads.dot.gov/elibrary/implementing-slsi-provided-opportunities-continues-support-safety-culture-growth,1
Reports,Research Results,2023-11-29,https://railroads.dot.gov/elibrary/full-moving-block-fmb-concept-and-requirements-specification-railroad-operations,1
Reports,Research Results,2024-02-12,https://railroads.dot.gov/elibrary/expansion-rail-flaw-library-transportation-technology-center,1
Reports,Research Results,2024-02-15,https://railroads.dot.gov/elibrary/automation-awareness-assistant-automated-train-operations,1
Reports,Research Results,2024-04-12,https://railroads.dot.gov/elibrary/expertise-management-framework-railroad-safety-leadership,1
Reports,Research Results,2024-04-12,https://railroads.dot.gov/elibrary/safety-equivalence-apta-8g-and-gmrt-5g-seat-tests-based-human-injury,1
Reports,Research Results,2024-05-13,https://railroads.dot.gov/elibrary/c3rs-demonstration-slsi-serving-role-peer-review-team,1
Reports,Research Results,2024-06-17,https://railroads.dot.gov/elibrary/short-line-safety-institute-2023-systematic-review,1
Reports,Research Results,2024-07-05,https://railroads.dot.gov/elibrary/full-scale-shell-impact-test-dot-105j500w-tank-car-designed-carry-liquid-carbon-dioxide,1
Reports,Research Results,2024-08-22,https://railroads.dot.gov/elibrary/expanding-talent-pool-tracks-future-program-high-school-students,1
Reports,Research Results,2024-09-19,https://railroads.dot.gov/elibrary/railroad-spike-failure-mitigation-investigation-tie-plate-hold-down-elements,1
Reports,Research Results,2024-09-19,https://railroads.dot.gov/elibrary/efficacy-increased-flash-rate-railroad-gate-flashers,1
Reports,Research Results,2024-09-30,https://railroads.dot.gov/elibrary/detection-rockfall-prone-areas-through-insar-sbas-analysis,1
Reports,Technical Reports,2000-01-01,https://railroads.dot.gov/elibrary/updated-analysis-train-whistle-bans-january-2000,18
Reports,Technical Reports,2000-03-01,https://railroads.dot.gov/elibrary/single-passenger-rail-car-impact-test-volume-i-overview-and-selected-results,17
Reports,Technical Reports,2000-03-01,https://railroads.dot.gov/elibrary/single-passenger-rail-car-impact-test-volume-ii-summary-occupant-protection-program,17
Reports,Technical Reports,2000-04-01,https://railroads.dot.gov/elibrary/crosstie-and-fastener-tests-fast-1988-1999,17
Reports,Technical Reports,2000-04-01,https://railroads.dot.gov/elibrary/passenger-rail-vehicle-safety-assessment-methodology-volume-ii-detailed-analyses-and,17
Reports,Technical Reports,2000-04-01,https://railroads.dot.gov/elibrary/passenger-rail-vehicle-safety-assessment-methodology-volume-i-summary-safe-performance,17
Reports,Technical Reports,2000-05-18,https://railroads.dot.gov/elibrary/picton-ballast-movement-detector-test,17
Reports,Technical Reports,2000-05-24,https://railroads.dot.gov/elibrary/single-passenger-rail-car-impact-test-volume-iii-test-procedures-instrumentation-and-data,17
Reports,Technical Reports,2000-07-24,https://railroads.dot.gov/elibrary/improved-roller-bearing-wayside-detection-research-phase-iii-system-evaluation-test,17
Reports,Technical Reports,2000-10-01,https://railroads.dot.gov/elibrary/comparative-wear-performance-premium-and-bainitic-rail-steels-under-heavy-axle-loads,17
Reports,Technical Reports,2000-10-01,https://railroads.dot.gov/elibrary/evaluation-alternative-detection-technologies-trains-and-highway-vehicles-highway-rail-0,17
Reports,Technical Reports,2000-11-01,https://railroads.dot.gov/elibrary/fra-two-car-impact-test,17
Reports,Technical Reports,2000-11-07,https://railroads.dot.gov/elibrary/advanced-railroad-wheelrail-interaction-force-measurement,17
Reports,Technical Reports,2000-12-01,https://railroads.dot.gov/elibrary/economics-heavy-axle-loads-predicted-and-actual-benefits-hal-operations,17
Reports,Technical Reports,2001-01-01,https://railroads.dot.gov/elibrary/wheel-rail-forces-measured-under-severe-track-geometry-alignment-variations,17
Reports,Technical Reports,2001-03-20,https://railroads.dot.gov/elibrary/concept-operations-and-system-requirements-specification-vehicle-tracking-system,17
Reports,Technical Reports,2001-04-01,https://railroads.dot.gov/elibrary/improved-roller-bearing-wayside-detection-research-phase-iii-system-evaluation-test-0,17
Reports,Technical Reports,2001-04-01,https://railroads.dot.gov/elibrary/vehicle-proximity-alert-system-highway-railroad-grade-crossings-prototype-research,17
Reports,Technical Reports,2001-05-01,https://railroads.dot.gov/elibrary/accountability-railtrack,17
Reports,Technical Reports,2001-05-01,https://railroads.dot.gov/elibrary/preliminary-examination-railroad-dispatcher-workload-stress-and-fatigue-0,17
Reports,Technical Reports,2001-05-01,https://railroads.dot.gov/elibrary/understanding-how-train-dispatchers-manage-and-control-trains-results-cognitive-analysis,17
Reports,Technical Reports,2001-07-01,https://railroads.dot.gov/elibrary/electronically-controlled-pneumatic-brake-revenue-service-tests,17
Reports,Technical Reports,2001-07-01,https://railroads.dot.gov/elibrary/locomotive-crashworthiness-research-modeling-simulation-and-validation,17
Reports,Technical Reports,2001-07-01,https://railroads.dot.gov/elibrary/economic-analysis-use-electromagnetic-acoustic-transducer-emat-wheel-stress-management,17
Reports,Technical Reports,2001-07-01,https://railroads.dot.gov/elibrary/examination-railroad-yard-worker-safety-0,17
Reports,Technical Reports,2001-10-01,https://railroads.dot.gov/elibrary/high-speed-non-electric-locomotive-noise-measurements,17
Reports,Technical Reports,2001-10-01,https://railroads.dot.gov/elibrary/progress-rail-integrity-research-0,17
Reports,Technical Reports,2001-10-01,https://railroads.dot.gov/elibrary/progress-rail-integrity-research,17
Reports,Technical Reports,2001-10-16,https://railroads.dot.gov/elibrary/passenger-trains-freight-railroads,17
Reports,Technical Reports,2001-11-01,https://railroads.dot.gov/elibrary/high-speed-rail-sustainability,17
Reports,Technical Reports,2001-11-01,https://railroads.dot.gov/elibrary/evaluation-semi-empirical-analyses-railroad-tank-car-puncture-velocity-part-ii,17
Reports,Technical Reports,2001-11-01,https://railroads.dot.gov/elibrary/evaluation-semi-empirical-analyses-railroad-tank-car-puncture-velocity-part-i-correlations,17
Reports,Technical Reports,2001-12-01,https://railroads.dot.gov/elibrary/fire-safety-passenger-trains-phase-ii-application-fire-hazard-analysis-techniques,17
Reports,Technical Reports,2001-12-01,https://railroads.dot.gov/elibrary/intruder-and-obstacle-detection-systems-iods-railroads-1998-requirements-workshop,17
Reports,Technical Reports,2001-12-01,https://railroads.dot.gov/elibrary/effects-coupler-height-mismatch-structural-integrity-railroad-tank-car-stub-sills,17
Reports,Technical Reports,2001-12-14,https://railroads.dot.gov/elibrary/effects-coupler-height-mismatch-structural-integrity-railroad-tank-car-stub-sills-0,17
Reports,Technical Reports,2002-01-01,https://railroads.dot.gov/elibrary/passenger-rail-two-car-impact-test-volume-i-overview-and-selected-results,17
Reports,Technical Reports,2002-01-01,https://railroads.dot.gov/elibrary/steel-alloys-lower-bainite-microstructures-use-railroad-cars-and-track,17
Reports,Technical Reports,2002-01-01,https://railroads.dot.gov/elibrary/passenger-rail-two-car-impact-test-volume-ii-summary-occupant-protection-program,17
Reports,Technical Reports,2002-01-01,https://railroads.dot.gov/elibrary/railroad-tank-car-nondestructive-methods-evaluation,17
Reports,Technical Reports,2002-01-31,https://railroads.dot.gov/elibrary/passenger-rail-car-train-impact-test-test-procedures-instrumentation-and-data,17
Reports,Technical Reports,2002-03-01,https://railroads.dot.gov/elibrary/passenger-rail-two-car-impact-test-volume-iii-test-procedures-instrumentation-and-data,17
Reports,Technical Reports,2002-03-01,https://railroads.dot.gov/elibrary/review-available-vehicle-tracking-systems-use-transportation-technology-center,17
Reports,Technical Reports,2002-03-01,https://railroads.dot.gov/elibrary/vibration-characteristics-transrapid-tr08-maglev-system,17
Reports,Technical Reports,2002-03-20,https://railroads.dot.gov/elibrary/concept-operations-and-system-requirements-specification-vehicle-tracking-system-0,17
Reports,Technical Reports,2002-04-01,https://railroads.dot.gov/elibrary/aerodynamic-effects-high-speed-passenger-trains-other-trains,17
Reports,Technical Reports,2002-04-01,https://railroads.dot.gov/elibrary/damage-assessment-railroad-tank-cars-involved-accidents-phase-ii-modeling-and-validation,17
Reports,Technical Reports,2002-04-01,https://railroads.dot.gov/elibrary/rail-commuter-vehicle-curving-performance,17
Reports,Technical Reports,2002-05-01,https://railroads.dot.gov/elibrary/locomotive-crashworthiness-research-locomotive-crew-egress-evaluation,17
Reports,Technical Reports,2002-05-01,https://railroads.dot.gov/elibrary/electromagnetic-field-characteristics-transrapid-tr08-maglev-system,17
Reports,Technical Reports,2002-06-01,https://railroads.dot.gov/elibrary/passenger-train-frieght-train-impact-test-test-procedures-instrumentation-and-data,17
Reports,Technical Reports,2002-06-01,https://railroads.dot.gov/elibrary/revised-railroad-tank-car-damage-assessment-guidelines-pressure-tank-cars,16
Reports,Technical Reports,2002-06-01,https://railroads.dot.gov/elibrary/general-health-effects-transportation-noise,16
Reports,Technical Reports,2002-07-01,https://railroads.dot.gov/elibrary/safety-railroad-passenger-vehicle-dynamics-omnisim-simulation-and-test-correlations,16
Reports,Technical Reports,2002-07-01,https://railroads.dot.gov/elibrary/human-centered-incident-investigation-methods-railroad-industry-conference-summary,16
Reports,Technical Reports,2002-07-01,https://railroads.dot.gov/elibrary/safety-railroad-passenger-vehicle-dynamics-final-summary-report,16
Reports,Technical Reports,2002-07-01,https://railroads.dot.gov/elibrary/commuter-rail-seat-testing-and-analysis-0,16
Reports,Technical Reports,2002-07-01,https://railroads.dot.gov/elibrary/commuter-rail-seat-testing-and-analysis,16
Reports,Technical Reports,2002-07-01,https://railroads.dot.gov/elibrary/noise-characteristics-transrapid-tr08-maglev-system,16
Reports,Technical Reports,2002-08-01,https://railroads.dot.gov/elibrary/rails-trails-lessons-learned-literature-review-current-practices-conclusions,16
Reports,Technical Reports,2002-08-01,https://railroads.dot.gov/elibrary/tank-car-relief-valve-requirements-liquid-poison-inhalation-hazard-lading,16
Reports,Technical Reports,2002-09-01,https://railroads.dot.gov/elibrary/locomotive-crashworthiness-impact-test-no-1-test-procedures-instrumentation-and-data,16
Reports,Technical Reports,2002-10-01,https://railroads.dot.gov/elibrary/determination-sound-level-railroad-horn-regulatory-compliance,16
Reports,Technical Reports,2002-10-16,https://railroads.dot.gov/elibrary/compilation-state-laws-and-regulations-affecting-highway-rail-grade-crossings-4th-edition,16
Reports,Technical Reports,2002-10-27,https://railroads.dot.gov/elibrary/transportation-finance-meeting-funding-challenge-today-shaping-policies-tomorrow,16
Reports,Technical Reports,2002-11-01,https://railroads.dot.gov/elibrary/northern-indiananorthwestern-ohio-routing-study,16
Reports,Technical Reports,2002-11-01,https://railroads.dot.gov/elibrary/review-and-evaluation-track-designs-joint-high-speed-rail-and-heavy-freight-operations,16
Reports,Technical Reports,2002-11-01,https://railroads.dot.gov/elibrary/effect-hollow-work-wheels-wheel-and-rail-interaction-north-american-freight-cars,16
Reports,Technical Reports,2002-12-01,https://railroads.dot.gov/elibrary/hybrid-activepassive-exhaust-noise-control-apecs-locomotives,16
Reports,Technical Reports,2002-12-01,https://railroads.dot.gov/elibrary/damage-assessment-tank-cars-involved-accidents-phase-ii-modeling-and-validation,16
Reports,Technical Reports,2003-01-01,https://railroads.dot.gov/elibrary/railroad-dispatcher-communications-training-materials,16
Reports,Technical Reports,2003-01-24,https://railroads.dot.gov/elibrary/vertical-track-modulus-plastic-composite-tie-test-zones-fast,16
Reports,Technical Reports,2003-02-01,https://railroads.dot.gov/elibrary/review-and-evaluation-track-designs-joint-high-speed-rail-and-heavy-freight-operations-0,16
Reports,Technical Reports,2003-02-01,https://railroads.dot.gov/elibrary/locomotive-crashworthiness-impact-test-no-3-test-procedures-instrumentation-and-data,16
Reports,Technical Reports,2003-02-01,https://railroads.dot.gov/elibrary/locomotive-crashworthiness-impact-test-no-2-test-procedures-instrumentation-and-data,16
Reports,Technical Reports,2003-02-01,https://railroads.dot.gov/elibrary/evaluation-alternative-detection-technologies-trains-and-highway-vehicles-highway-rail,16
Reports,Technical Reports,2003-02-01,https://railroads.dot.gov/elibrary/crashworthiness-design-modifications-locomotive-and-cab-car-anticlimbing-systems,16
Reports,Technical Reports,2003-02-01,https://railroads.dot.gov/elibrary/development-and-deployment-vehicle-tracking-system-transportation-technology-center,16
Reports,Technical Reports,2003-02-01,https://railroads.dot.gov/elibrary/locomotive-based-top-rail-friction-control-implementation-results-and-issues-phase-1-0,16
Reports,Technical Reports,2003-03-01,https://railroads.dot.gov/elibrary/evaluation-concepts-locomotive-crew-egress,16
Reports,Technical Reports,2003-03-01,https://railroads.dot.gov/elibrary/selection-railroad-dispatcher-candidates,16
Reports,Technical Reports,2003-03-01,https://railroads.dot.gov/elibrary/passenger-trail-frieght-train-impact-test-test-procedures-instrumentation-and-data,16
Reports,Technical Reports,2003-04-01,https://railroads.dot.gov/elibrary/catalog-common-use-rail-corridors,16
Reports,Technical Reports,2003-04-01,https://railroads.dot.gov/elibrary/tread-metal-buildup-railway-wheels-dynamometer-simulation,16
Reports,Technical Reports,2003-04-01,https://railroads.dot.gov/elibrary/commercial-shelf-cots-hardware-and-software-train-control-applications-system-safety,16
Reports,Technical Reports,2003-05-01,https://railroads.dot.gov/elibrary/instrumented-wheelset-test-material-handling-cars-service-new-york-city-chicago,16
Reports,Technical Reports,2003-05-01,https://railroads.dot.gov/elibrary/attentuation-dynamic-response-special-track-work-foundations-subjected-impact-loading,16
Reports,Technical Reports,2003-06-01,https://railroads.dot.gov/elibrary/tread-metal-buildup-railroad-freight-car-wheels-dynamometer-simulation,16
Reports,Technical Reports,2003-06-01,https://railroads.dot.gov/elibrary/human-reliability-analysis-support-risk-assessment-positive-train-control-0,16
Reports,Technical Reports,2003-06-01,https://railroads.dot.gov/elibrary/estimation-residual-stresses-railroad-commuter-car-wheels-following-manufacture,16
Reports,Technical Reports,2003-06-01,https://railroads.dot.gov/elibrary/evaluation-railroad-cab-car-end-beam-designs,16
Reports,Technical Reports,2003-06-01,https://railroads.dot.gov/elibrary/acoustic-detection-railcar-roller-bearing-defects-phase-i-laboratory-test,16
Reports,Technical Reports,2003-06-21,https://railroads.dot.gov/elibrary/regulatory-evaluation-and-regulatory-flexibility-assessment-use-locomotive-horns-highway,16
Reports,Technical Reports,2003-07-01,https://railroads.dot.gov/elibrary/passenger-rail-train-train-impact-test-volume-i-overview-and-selected-results-us,16
Reports,Technical Reports,2003-07-01,https://railroads.dot.gov/elibrary/passenger-rail-train-train-impact-test-volume-ii-summary-occupant-protection-program,16
Reports,Technical Reports,2003-08-01,https://railroads.dot.gov/elibrary/fatigue-behavior-railcar-wheel-steel-ambient-and-elevated-temperature,16
Reports,Technical Reports,2003-08-01,https://railroads.dot.gov/elibrary/acoustic-detection-railcar-roller-bearing-defects-phase-iii-system-evaluation-test,16
Reports,Technical Reports,2003-08-01,https://railroads.dot.gov/elibrary/acoustic-detection-railcar-roller-bearing-defects-phase-ii-field-test,16
Reports,Technical Reports,2003-08-13,https://railroads.dot.gov/elibrary/analysis-safety-impact-train-horn-bans-rail-highway-grade-crossings-update-using-1997-2001,16
Reports,Technical Reports,2003-09-01,https://railroads.dot.gov/elibrary/railroad-tank-car-relief-valve-requirements-liquid-pih-lading,16
Reports,Technical Reports,2003-09-01,https://railroads.dot.gov/elibrary/tank-car-relief-valve-requirement-liquid-posison-inhalation-hazard-pih-lading,16
Reports,Technical Reports,2003-10-01,https://railroads.dot.gov/elibrary/study-bridge-approach-and-track-transition-degradation-factors-and-mitigation,15
Reports,Technical Reports,2003-10-01,https://railroads.dot.gov/elibrary/passenger-train-grade-crossing-impact-tests-test-procedures-instrumentation-and-data,15
Reports,Technical Reports,2003-10-01,https://railroads.dot.gov/elibrary/passenger-rail-train-train-impact-test-test-procedures-instrumentation-and-data,15
Reports,Technical Reports,2003-11-01,https://railroads.dot.gov/elibrary/documentation-deformation-passenger-rail-two-car-impact-test,15
Reports,Technical Reports,2003-11-19,https://railroads.dot.gov/elibrary/international-perspectives-road-pricing,15
Reports,Technical Reports,2003-12-01,https://railroads.dot.gov/elibrary/gage-restraint-measurement-system-comparison-tests-railbound-and-hi-rail-vehicles,15
Reports,Technical Reports,2003-12-01,https://railroads.dot.gov/elibrary/access-charges-review-2003-final-conclusions,15
Reports,Technical Reports,2003-12-01,https://railroads.dot.gov/elibrary/tank-car-operating-environment-study-phase-i-0,15
Reports,Technical Reports,2003-12-01,https://railroads.dot.gov/elibrary/commuter-rail-seat-testing-and-analysis-facing-seats,15
Reports,Technical Reports,2004-01-01,https://railroads.dot.gov/elibrary/public-benefits-highway-system-preservation-and-maintenance,15
Reports,Technical Reports,2004-01-01,https://railroads.dot.gov/elibrary/transportation-planning-richmond-charlotte-corridor-volume-i-appendices,15
Reports,Technical Reports,2004-01-01,https://railroads.dot.gov/elibrary/transportation-planning-richmond-charlotte-corridor-volume-i-executive-summary-main-report,15
Reports,Technical Reports,2004-01-28,https://railroads.dot.gov/elibrary/evaluation-led-signal-systems,15
Reports,Technical Reports,2004-03-01,https://railroads.dot.gov/elibrary/locomotive-based-top-rail-friction-control-implementation-results-and-issues-phase-1,15
Reports,Technical Reports,2004-04-01,https://railroads.dot.gov/elibrary/reducing-adverse-effects-wheel-impacts-special-trackwork-foundations,15
Reports,Technical Reports,2004-05-01,https://railroads.dot.gov/elibrary/proceedings-human-factors-workshop-improving-railroad-safety-through-understanding-close,15
Reports,Technical Reports,2004-05-06,https://railroads.dot.gov/elibrary/initial-assessment-technical-feasibility-and-potential-cost-savings-lower-cost-positive,15
Reports,Technical Reports,2004-06-01,https://railroads.dot.gov/elibrary/integrated-railway-remote-information-service,15
Reports,Technical Reports,2004-08-01,https://railroads.dot.gov/elibrary/technical-monograph-estimating-maintenance-costs-mixed-high-speed-passenger-and-freight,15
Reports,Technical Reports,2004-08-22,https://railroads.dot.gov/elibrary/performance-measures-improve-transportation-systems,15
Reports,Technical Reports,2004-09-01,https://railroads.dot.gov/elibrary/optimizing-staffing-levels-and-schedules-railroad-dispatching-centers,15
Reports,Technical Reports,2004-09-01,https://railroads.dot.gov/elibrary/north-carolina-dot-traffic-separation-studies-volume-i-assessment,15
Reports,Technical Reports,2004-09-01,https://railroads.dot.gov/elibrary/north-carolina-dot-traffic-separation-studies-volume-ii-findings-community,15
Reports,Technical Reports,2004-10-01,https://railroads.dot.gov/elibrary/impact-data-link-technology-railroad-dispatching-operations,15
Reports,Technical Reports,2004-10-01,https://railroads.dot.gov/elibrary/supporting-railroad-roadway-worker-communications-wireless-handheld-computer-volume-ii,15
Reports,Technical Reports,2004-10-01,https://railroads.dot.gov/elibrary/supporting-railroad-roadway-worker-communications-wireless-handheld-computer-volume-i,15
Reports,Technical Reports,2004-10-01,https://railroads.dot.gov/elibrary/line-high-speed-rail-defect-detection,15
Reports,Technical Reports,2004-12-01,https://railroads.dot.gov/elibrary/california-state-rail-plan,15
