series,subseries,date,url,pdf,author,description,keyword,file_name
Reports,Research Results,2021-03-22,https://railroads.dot.gov/elibrary/solid-state-welding-signal-wire-attachment,True,Federal Railroad Administration,"{'Report Number': 'RR 21-02', 'Office': 'RDI-21'}","Signal wire bonding, solid-state, welding, portable, PTC",Signal Wire Attachment-A_rev.pdf
Reports,Research Results,2021-04-01,https://railroads.dot.gov/elibrary/short-line-safety-institute-status-safety-culture-industry-0,True,Federal Railroad Administration,"{'Report Number': 'RR 21-06', 'Office': 'RDI-24'}","Freight railroads, regional railroads, short line railroads, safety culture assessment, safety culture measurement, state of rail industry, human factors, safety culture, safety, railroad",SLSI Status of Safety Culture.pdf
Reports,Research Results,2021-04-02,https://railroads.dot.gov/elibrary/prestressing-steel-and-concrete-variables-affecting-transfer-length-pretensioned-concrete,True,Federal Railroad Administration,"{'Report Number': 'RR 21-03', 'Office': 'RDI-21'}","Concrete railroad ties, crossties, transfer length, transmission length, prestressed concrete, pretensioned concrete, indented wire",Transfer Length-A.pdf
Reports,Research Results,2021-04-09,https://railroads.dot.gov/elibrary/bond-slip-relationships-wires-used-pretensioned-concrete-railroad-ties,True,Federal Railroad Administration,"{'Report Number': 'RR 21-04', 'Office': 'RDI-21'}","Concrete railroad ties, crossties, bond, pullout test, transfer length, transmission length, prestressed concrete, pretensioned concrete, indented wire",Tensioned Pullouts-A.pdf
Reports,Research Results,2021-04-16,https://railroads.dot.gov/elibrary/automated-video-inspection-system-grade-crossing-safety,True,Federal Railroad Administration,"{'Report Number': 'RR 21-05', 'Office': 'RDI-21'}","VisioStack, RailLinks, artificial intelligence, forward-facing video, grade crossing safety",AVIS-A.pdf
Reports,Research Results,2021-04-27,https://railroads.dot.gov/elibrary/centralized-interlocking-cixl-moving-block-research-project,True,Federal Railroad Administration,"{'Report Number': 'RR 21-07', 'Office': 'RDI-23'}","Centralized interlocking system, CIXL, Quasi-Moving Block, QMB, Positive Train Control, PTC, Communications-Based Train Control, CBTC, control point, CP, Wayside Status Messages, WSM, railroad, train control",CIXL Moving Block Research.pdf
Reports,Research Results,2021-04-28,https://railroads.dot.gov/elibrary/trespass-prevention-research-study-worcester-ma,True,Federal Railroad Administration,"{'Report Number': 'RR 21-08', 'Office': 'RDI-23'}","Railroad trespassing, trespass prevention, right-of-way trespass, railroad safety, stakeholder engagement",TPRS II-A.pdf
Reports,Research Results,2021-04-30,https://railroads.dot.gov/elibrary/field-investigation-broken-cut-spikes-elastic-fasteners-using-instrumented-spikes,True,Federal Railroad Administration,"{'Report Number': 'RR 21-09', 'Office': 'RDI-21'}","Broken spikes, instrumented spikes, elastic fastening systems, in-track investigation, strain measurement",Broken Spikes-A.pdf
Reports,Research Results,2021-05-11,https://railroads.dot.gov/elibrary/new-test-determine-bond-quality-reinforcements-concrete-railroad-ties,True,Federal Railroad Administration,"{'Report Number': 'RR 21-10', 'Office': 'RDI-21'}","Concrete railroad ties, bond, ASTM A1096, pullout test, transfer length, transmission length, prestressed concrete, indented wire",KSU Un-Tensioned Pullouts-A.pdf
Reports,Research Results,2021-05-11,https://railroads.dot.gov/elibrary/remaining-prestress-force-and-center-negative-capacity-ties-removed-track-after-25-years,True,Federal Railroad Administration,"{'Report Number': 'RR 21-11', 'Office': 'RDI-21'}","Infrastructure, railroad ties, residual prestress force, shape factor, prestressed concrete, high speed rail",KSU Old Ties-A.pdf
Reports,Research Results,2021-07-30,https://railroads.dot.gov/elibrary/track-circuit-shunting-performance-study,True,Federal Railroad Administration,"{'Report Number': 'RR 21-13', 'Office': 'RDI-23'}","Track circuits, shunt, shunting",Track Circuit Shunt-A.pdf
Reports,Research Results,2021-07-30,https://railroads.dot.gov/elibrary/rail-crossing-violation-warning-application-phase-ii,True,Federal Railroad Administration,"{'Report Number': 'RR 21-12', 'Office': 'RDI-23'}","Grade crossing, Connected Vehicles, CV, Dedicated Short-Range Communications, DSRC, Global Navigation Satellite Systems, GNSS, real-time kinematic, RTK, Institute of Electrical and Electronics Engineers, IEEE 1570, Rail Crossing Violation Warning, RCVW, t",RCVW Application Phase II.pdf
Reports,Research Results,2021-08-13,https://railroads.dot.gov/elibrary/monitoring-and-analysis-integrated-network-main-phase-ii-research-results,True,Federal Railroad Administration,"{'Report Number': 'RR 21-14', 'Office': 'RDI-23'}","MAIN, MAIN-CDX, PTC, ITC, ITCSM, troubleshooting, interoperability, CONOPS, GUI, API, manual-to-manual, manual-to-auto, auto-to-manual, auto-to-auto","RR MAIN, Phase II-A.pdf"
Reports,Research Results,2021-08-20,https://railroads.dot.gov/elibrary/expert-locomotive-engineers-mental-model,True,Federal Railroad Administration,"{'Report Number': 'RR 21-15', 'Office': 'RDI-24'}","Train control, mental models, expert engineer performance, train handling, automation, human factors",Expert Locomotive Engineer Mental Model.pdf
Reports,Research Results,2021-09-02,https://railroads.dot.gov/elibrary/automated-system-concrete-railroad-crosstie-transfer-length-measurement,True,Federal Railroad Administration,"{'Report Number': 'RR 21-17', 'Office': 'RDI-21'}","Infrastructure, railroad ties, strain sensor, optical, transfer length, shape factor, prestressed concrete, high speed rail",KSU Automated Strain-A.pdf
Reports,Research Results,2021-09-03,https://railroads.dot.gov/elibrary/feasibility-applying-model-assisted-probability-detection-track-inspection,True,Federal Railroad Administration,"{'Report Number': 'RR 21-18', 'Office': 'RDI-21'}","Probability of detection, MAPOD",RR MAPOD Feasibility-A.pdf
Reports,Research Results,2021-09-13,https://railroads.dot.gov/elibrary/short-line-safety-institute-measuring-safety-culture-growth-across-four-railroads,True,Federal Railroad Administration,"{'Report Number': 'RR 21-16', 'Office': 'RDI-24'}","Safety culture, safety culture model, safety culture assessment, safety culture measurement, evaluation, short line railroads, regional railroads",SLSI Measuring Safety Culture Growth.pdf
Reports,Research Results,2021-09-16,https://railroads.dot.gov/elibrary/model-assisted-probability-detection-ultrasonic-rail-flaw-detection,True,Federal Railroad Administration,"{'Report Number': 'RR 21-19', 'Office': 'RDI-21'}","Probability of detection, MAPOD, ultrasonic rail flaw inspection",RR MAPOD Roadmap-A.pdf
Reports,Research Results,2021-09-27,https://railroads.dot.gov/elibrary/machine-vision-data-products-automated-track-inspection-program,True,Federal Railroad Administration,"{'Report Number': 'RR 21-20', 'Office': 'RDI-21'}","Automated Track Inspection Program, machine vision, data products, imaging systems",ATIP Data Products-A.pdf
Reports,Research Results,2021-09-28,https://railroads.dot.gov/elibrary/broken-rail-and-rollout-detection-support-qmb-operations,True,Federal Railroad Administration,"{'Report Number': 'RR 21-21', 'Office': 'RDI-23'}","Quasi-Moving Block (QMB), next generation track circuit, NGTC, track circuit enhancements",RR_Broken Rail and Rollout Detection-A.pdf
Reports,Research Results,2021-10-08,https://railroads.dot.gov/elibrary/full-scale-shell-impact-test-dot-113-tank-car-surrogate-using-liquid-nitrogen,True,Federal Railroad Administration,"{'Report Number': 'RR 21-22', 'Office': 'RDI-22'}","DOT-113, tank cars, impact testing, puncture resistance, hazardous materials, HAZMAT, finite element analysis, model validation",Impact Test of a DOT-113 Tank Car.pdf
Reports,Research Results,2021-11-29,https://railroads.dot.gov/elibrary/line-sight-analysis-using-drones-and-photogrammetry,True,Federal Railroad Administration,"{'Report Number': 'RR 21-23', 'Office': 'RDI-23'}","Photogrammetry, line-of-sight, grade crossing, railroad safety",LoS--Drones and PhotoG-A.pdf
Reports,Research Results,2021-12-01,https://railroads.dot.gov/elibrary/highway-rail-grade-crossing-collision-test-fuel-tender,True,Federal Railroad Administration,"{'Report Number': 'RR 21-24', 'Office': 'RDI-22'}","Fuel tender, alternative fuels, impact testing, finite element analysis, FEA, hazardous materials",HRGC Collision Test.pdf
Reports,Research Results,2022-01-07,https://railroads.dot.gov/elibrary/concrete-tie-performance-degraded-track-conditions,True,Federal Railroad Administration,"{'Report Number': 'RR 22-01', 'Office': 'RDI-21'}",Concrete crossties; crosstie degradation; center cracks; cyclic loading; flexural performance,Concrete Tie Performance-A.pdf
Reports,Research Results,2022-01-14,https://railroads.dot.gov/elibrary/evaluating-crowdsourced-data-waze-rail-safety,True,Federal Railroad Administration,"{'Report Number': 'RR 22-02', 'Office': 'RDI-23'}","Waze, crowdsourced data, railroad safety, grade crossing, blocked crossing",Waze-A.pdf
Reports,Research Results,2022-01-28,https://railroads.dot.gov/elibrary/interoperable-employee-charge-portable-remote-terminal-eic-prt,True,Federal Railroad Administration,"{'Report Number': 'RR 22-03', 'Office': 'RDI-23'}","Positive Train Control, PTC, Employee-in-Charge, EIC, Employee-in-Charge Portable Remote Terminal, EIC-PRT, work zone, electronic instructions",RR--RIC-PRT-A.pdf
Reports,Research Results,2022-02-08,https://railroads.dot.gov/elibrary/railroad-trespass-detection-using-deep-learning-based-computer-vision,True,Federal Railroad Administration,"{'Report Number': 'RR 22-04', 'Office': 'RDI-23'}","Automated railroad trespass detection, artificial intelligence, AI, machine learning, railroad trespassing, grade crossing violations, railroad safety",AI GX Trespass-A.pdf
Reports,Research Results,2022-03-15,https://railroads.dot.gov/elibrary/effect-concrete-composition-splitting-cracks-prestressed-concrete-railroad-ties,True,Federal Railroad Administration,"{'Report Number': 'RR 22-05', 'Office': 'RDI-21'}","Prestressed concrete railroad ties, crossties, fracture toughness, longitudinal splitting cracks, crack resistance, splitting resistance",Fracture Toughness-A.pdf
Reports,Research Results,2022-03-31,https://railroads.dot.gov/elibrary/field-validation-vertical-tie-reaction-force-measurement-using-rail-strain-gauges,True,Federal Railroad Administration,"{'Report Number': 'RR 22-06', 'Office': 'RDI-21'}","Strain gauge, calibration, tie reaction force, tie support condition, Differential Shear Strain, DSS, track, railroad, Load Cell, LC",Field Validation Rail Strain.pdf
Reports,Research Results,2022-04-25,https://railroads.dot.gov/elibrary/implementing-slsi-provided-opportunities-supports-safety-culture-growth,True,Federal Railroad Administration,"{'Report Number': 'RR 22-07', 'Office': 'RDI-24'}","Safety culture, safety culture model, safety culture assessment, safety culture measurement, evaluation, short line railroads, regional railroads",SLSI-Issued Opps Support.pdf
Reports,Research Results,2022-05-10,https://railroads.dot.gov/elibrary/rail-mounted-strain-gauges-tie-reaction-measurement-under-dynamic-loading,True,Federal Railroad Administration,"{'Report Number': 'RR 22-08', 'Office': 'RDI-21'}","Strain gauge, calibration, tie reaction force, tie support condition, Differential Shear Strain, DSS, track, wheel load, railroad",Rail-Mounted Strain Gauge.pdf
Reports,Research Results,2022-06-01,https://railroads.dot.gov/elibrary/short-line-safety-institute-identifying-safety-culture-trends-industry,True,Federal Railroad Administration,"{'Report Number': 'RR 22-09', 'Office': 'RDI-24'}","Freight railroads, regional railroads, short line railroads, safety culture assessment, safety culture measurement, state of rail industry, human factors",SLSI Trends in Industry.pdf
Reports,Research Results,2022-07-07,https://railroads.dot.gov/elibrary/quasi-static-and-dynamic-research-testing-crashworthy-tables,True,Federal Railroad Administration,"{'Report Number': 'RR 22-11', 'Office': 'RDI-22'}","Crashworthiness, dynamic sled testing, anthropomorphic test device, ATD, rail passenger safety, secondary impacts, crashworthy tables",RR_Dynamic crash testing of tables-A.pdf
Reports,Research Results,2022-07-07,https://railroads.dot.gov/elibrary/full-scale-shell-impact-test-dot-113c120w9-tank-car-filled-liquid-nitrogen,True,Federal Railroad Administration,"{'Report Number': 'RR 22-10', 'Office': 'RDI-22'}","DOT-113, tank cars, impact testing, puncture resistance, hazardous materials, HAZMAT, finite element analysis, model validation, rolling stock",Impact Test DOT113 Tank Car with LN2.pdf
Reports,Research Results,2022-07-12,https://railroads.dot.gov/elibrary/positive-train-control-passenger-braking-algorithm-enhancement-phase-ii,True,Federal Railroad Administration,"{'Report Number': 'RR 22-12', 'Office': 'RDI-23'}","Positive Train Control, PTC, braking, braking algorithm enhancements, field testing, EMU, DMU, enforcement algorithm",PTC Braking Algo Phase II-A.pdf
Reports,Research Results,2022-08-12,https://railroads.dot.gov/elibrary/air-borne-tie-sonar-loaded-tie-deflection-measurements,True,,"{'Report Number': 'RR 22-14', 'Office': 'RDI-21'}","Non-destructive evaluation, ultrasonic inspection, railroad tie deflection, non-contact inspection, ultrasonic ranging, center-binding, track",Air-Borne Tie Sonar.pdf
Reports,Research Results,2022-08-12,https://railroads.dot.gov/elibrary/track-performance-tunnels-and-transitions-under-tie-pads-and-under-ballast-mats,True,Federal Railroad Administration,"{'Report Number': 'RR 22-13', 'Office': 'RDI-21'}","Under tie pads, under ballast mats, transition areas, tracks, ties",UF Va Tunnel and Transitions.pdf
Reports,Research Results,2022-08-29,https://railroads.dot.gov/elibrary/automated-track-centerline-following-drone-flight-automation,True,Federal Railroad Administration,"{'Report Number': 'RR 22-15', 'Office': 'RDI-21'}","Unmanned aircraft system, uncrewed aircraft system, beyond visual line of sight, autonomous flight, track inspection, machine learning, flight control, GPS-denied navigation, safety",Automated Track Centerline Following for Drone Flight Automation-A.pdf
Reports,Research Results,2022-09-07,https://railroads.dot.gov/elibrary/board-broken-rail-detection-obrd-research-and-development,True,Federal Railroad Administration,"{'Report Number': 'RR 22-16', 'Office': 'RDI-23'}","Alternative Broken Rail and Rollout Detection, ABRRD, full-moving block, FMB, Head-of-Train-Alternative Broken Rail Detection, HOT-ABRD, Onboard Broken Rail Detection, OBRD, Positive Train Control, PTC, train control",OBRD R and D.pdf
Reports,Research Results,2022-09-09,https://railroads.dot.gov/elibrary/performance-prototype-no-20-frogs-revenue-service,True,Federal Railroad Administration,"{'Report Number': 'RR 22-17', 'Office': 'RDI-21'}","Special trackwork, turnout frogs, frog point, frog wing, HAL",Prototype No. 20 Frog Performance.pdf
Reports,Research Results,2022-09-13,https://railroads.dot.gov/elibrary/function-allocation-and-new-roles-humans-rail-automation,True,Federal Railroad Administration,"{'Report Number': 'RR 22-18', 'Office': 'RDI-24'}","Work domain analysis, human-automation function allocation, rail, human factors, cognitive task analysis, Cab Technology Integration Laboratory, CTIL",New Roles for Humans.pdf
Reports,Research Results,2022-09-13,https://railroads.dot.gov/elibrary/human-error-analyses-associated-locomotive-cab-automation,True,Federal Railroad Administration,"{'Report Number': 'RR 22-19', 'Office': 'RDI-24'}","Automation, Positive Train Control, PTC, Trip Optimizer, TO, Cab Technology Integration Laboratory, CTIL, human error, human factors",Human Error Analyses.pdf
Reports,Research Results,2022-09-23,https://railroads.dot.gov/elibrary/longitudinal-resistance-modeling-frozen-ballast,True,Federal Railroad Administration,"{'Report Number': 'RR 22-22', 'Office': 'RDI-21'}","Longitudinal resistance, rail break, rail neutral temperature, frozen ballast",Longitudinal Resistance Modeling for Frozen Ballast RR Final.pdf
Reports,Research Results,2022-09-23,https://railroads.dot.gov/elibrary/spike-loading-environment-various-wood-tie-fastening-systems,True,Federal Railroad Administration,"{'Report Number': 'RR 22-21', 'Office': 'RDI-21'}","Broken spikes, instrumented spikes, elastic fastening systems, strain measurement",Spike Loading Environment Wood Tie Fastening Final.pdf
Reports,Research Results,2022-09-23,https://railroads.dot.gov/elibrary/evaluation-engineered-polymer-composite-tie-performance-revenue-service,True,Federal Railroad Administration,"{'Report Number': 'RR 22-20', 'Office': 'RDI-21'}","Engineered polymer composite ties, bending strain measurement, thermal effect",Engineered-Polymer Composite Tie Performance Final.pdf
Reports,Research Results,2022-09-27,https://railroads.dot.gov/elibrary/demonstration-mechanics-based-track-geometry-deterioration-models-0,True,Federal Railroad Administration,"{'Report Number': 'RR 22-23', 'Office': 'RDI-22'}","Ballast, ballast fouling index, BFI, track inspection, forecasting models",Demo of Mechanics_0.pdf
Reports,Research Results,2022-09-28,https://railroads.dot.gov/elibrary/complexities-rail-suicide-data,True,Federal Railroad Administration,"{'Report Number': 'RR 22-24', 'Office': 'RDI-24'}","Rail suicide, suicide data, suicide data sources, data quality, human factors",Complexities of Rail Suicide Data.pdf
Reports,Research Results,2022-09-30,https://railroads.dot.gov/elibrary/fully-scalable-train-braking-simulation-environment,True,Federal Railroad Administration,"{'Report Number': 'RR 22-26', 'Office': 'RDI-22'}","Freight Trains, Braking, Positive Train Control, Simulation Environment",Fully Scalable Train Braking Sim Env RR_0.pdf
Reports,Research Results,2022-09-30,https://railroads.dot.gov/elibrary/train-train-impact-test-wheelchair-securement-experiments,True,Federal Railroad Administration,"{'Report Number': 'RR 22-27', 'Office': 'RDI-22'}","Crashworthiness, train-to-train test, anthropomorphic test device, ATD, rail passenger safety, wheelchair securement, wheelchair",RR_WhMD-A.pdf
Reports,Research Results,2022-09-30,https://railroads.dot.gov/elibrary/feasibility-special-trackwork-inspection-using-ultrasonics,True,Federal Railroad Administration,"{'Report Number': 'RR 22-25', 'Office': 'RDI-22'}","Special trackwork, frogs, crossing diamond, nondestructive evaluation, NDE, ultrasonic testing, UT, microstructure, microhardness, coarse grain, track, test sample",Feasibility of Trackwork Ultrasonic.pdf
Reports,Research Results,2022-10-13,https://railroads.dot.gov/elibrary/rail-force-measurement-and-fastener-load-demand-horseshoe-curve,True,Federal Railroad Administration,"{'Report Number': 'RR 22-29', 'Office': 'RDI-21'}","Rail force measurement, fastener load demand, spike breakage",Rail Force Measurement and Fastener Load Demand at Horseshoe Curve Final.pdf
Reports,Research Results,2022-10-13,https://railroads.dot.gov/elibrary/civa-ut-model-validation-rail-flaw-inspection-simulation,True,Federal Railroad Administration,"{'Report Number': 'RR 22-28', 'Office': 'RDI-21'}","Nondestructive evaluation (NDE), ultrasonic testing (UT), CIVA, Modeling, Validation",CIVA UT Model Validation Final.pdf
Reports,Research Results,2022-10-18,https://railroads.dot.gov/elibrary/screw-spike-and-spring-washer-hold-down-force-and-resiliency-investigation,True,Federal Railroad Administration,"{'Report Number': 'RR 22-30', 'Office': 'RDI-21'}","Screw spikes, spring washers, torque, broken spikes, elastic fasteners, longitudinal load, resiliency, track",Screw Spike Resiliency Investigation.pdf
Reports,Research Results,2022-10-24,https://railroads.dot.gov/elibrary/virtual-block-track-circuit-assessment,True,Federal Railroad Administration,"{'Report Number': 'RR 22-34', 'Office': 'RDI-23'}","Virtual Block Track Circuit, VBTC, Positive Train Control, PTC, Quasi-Moving Block, QMB, virtual block, VB, ConOps, direct current",VBT Circuit Assessment.pdf
Reports,Research Results,2022-10-24,https://railroads.dot.gov/elibrary/rainy-section-fast-phase-i-summary,True,Federal Railroad Administration,"{'Report Number': 'RR 22-31', 'Office': 'RDI-21'}","Ballast, mud pumping, settlement, track modulus, drainage",Rainy Section at FAST Phase I.pdf
Reports,Research Results,2022-10-24,https://railroads.dot.gov/elibrary/rainy-section-track-settlement-model,True,Federal Railroad Administration,"{'Report Number': 'RR 22-32', 'Office': 'RDI-21'}","Ballast, ballast fouling index, track inspection, forecasting models",Rainy Section Track Settlement Model.pdf
Reports,Research Results,2022-10-24,https://railroads.dot.gov/elibrary/effectiveness-spot-tamping-fine-filled-ballast,True,Federal Railroad Administration,"{'Report Number': 'RR 22-33', 'Office': 'RDI-21'}","Ballast, spot tamping, ballast settlement, overlift",Effectiveness of Spot Tamping in Fine-filled Ballast.pdf
Reports,Research Results,2022-11-07,https://railroads.dot.gov/elibrary/dot-117-tank-car-flaw-library-development-nde-study,True,Federal Railroad Administration,"{'Report Number': 'RR 22-35', 'Office': 'RDI-22'}","DOT 117, Tank Car, Weld Defect, Tank Car Flaw Library, Nondestructive Evaluation, VT, PT, MT, UT, PAUT, ET, ECA",DOT 117 Tank Car Flaw Library.pdf
Reports,Research Results,2022-11-09,https://railroads.dot.gov/elibrary/utilization-unmanned-aerial-vehicles-accident-reconstruction,True,Federal Railroad Administration,"{'Report Number': 'RR 22-37', 'Office': 'RDI-23'}","Photogrammetry, accident reconstruction, grade crossing, railroad safety, highway-rail grade crossing, train control",Unmanned Aerial Vehicles_finalupdate.pdf
Reports,Research Results,2022-11-22,https://railroads.dot.gov/elibrary/impact-shoulder-cleaning-ballast-drainage,True,Federal Railroad Administration,"{'Report Number': 'RR 22-38', 'Office': 'RDI-21'}","Mud pumping, settlement, degraded ballast",Shoulder Cleaning on Ballast Drainage.pdf
Reports,Research Results,2022-11-22,https://railroads.dot.gov/elibrary/evaluation-longitudinal-wing-slopes-no-20-frogs,True,Federal Railroad Administration,"{'Report Number': 'RR 22-39', 'Office': 'RDI-21'}","Wing slope, special trackwork, turnout frogs, frog point, HAL",Longitudinal Wing Slopes.pdf
Reports,Research Results,2023-01-06,https://railroads.dot.gov/elibrary/fire-test-un-t75-portable-tank-flat-car-phase-ii,True,Federal Railroad Administration,"{'Report Number': 'RR 23-01', 'Office': 'RDI-22'}","Liquid natural gas, LNG, UN-T75 tank, International Organization for Standardization, ISO, tank, fire, pressure relief valve, PRV, hazardous materials, HazMat",Fire Test UN-T75 Portable Tank.pdf
Reports,Research Results,2023-02-17,https://railroads.dot.gov/elibrary/railroad-bridge-inspection-using-drone-based-digital-image-correlation,True,Federal Railroad Administration,"{'Report Number': 'RR 23-02', 'Office': 'RDI-21'}","Autonomous drone flight control, stereo digital image correlation, remote bridge inspection",Railroad Bridge Inspection Drone-Based.pdf
Reports,Research Results,2023-03-24,https://railroads.dot.gov/elibrary/locomotive-crash-energy-management-train-train-impact-test,True,Federal Railroad Administration,"{'Report Number': 'RR 23-03', 'Office': 'RPD-22'}","Crashworthiness, crash energy management, CEM, locomotive, train-to-train test, rail passenger safety",Train-to-Train Impact Test.pdf
Reports,Research Results,2023-05-11,https://railroads.dot.gov/elibrary/finite-element-analysis-apta-passenger-rail-8g-structural-seat-test-0,True,Federal Railroad Administration,"{'Report Number': 'RR 23-06', 'Office': 'RPD-22'}","Crashworthiness, pendulum impact testing, anthropomorphic test device, ATD, rail passenger safety, secondary impacts, crashworthy tables",Structural Seat Test.pdf
Reports,Research Results,2023-05-11,https://railroads.dot.gov/elibrary/finite-element-model-validation-thor-50m-atd-apta-table-test,True,Federal Railroad Administration,"{'Report Number': 'RR 23-08', 'Office': 'RDI-22'}","Crashworthiness, pendulum impact testing, anthropomorphic test device, ATD, rail passenger safety, secondary impacts, crashworthy tables",APTA Table Test.pdf
Reports,Research Results,2023-05-11,https://railroads.dot.gov/elibrary/finite-element-analysis-apta-passenger-rail-8g-injury-seat-test,True,Federal Railroad Administration,"{'Report Number': 'RR 23-07', 'Office': 'RDI-22'}","Crashworthiness, dynamic sled testing, ATDs, rail passenger safety, secondary impacts, finite element analysis",Injury Seat Test_0.pdf
Reports,Research Results,2023-05-11,https://railroads.dot.gov/elibrary/short-line-safety-institute-2022-systematic-review,True,Federal Railroad Administration,"{'Report Number': 'RR 23-05', 'Office': 'RDI-24'}","freight railroads, regional railroads, short line railroads, safety culture assessment, safety culture measurement, state of rail industry",SLSI 2022 Review.pdf
Reports,Research Results,2023-05-12,https://railroads.dot.gov/elibrary/office-safety-checker-moving-block-train-control-systems,True,Federal Railroad Administration,"{'Report Number': 'RR 23-04', 'Office': 'RRS-23'}","Quasi-Moving Block (QMB), Full-Moving Block (FMB), Positive Train Control (PTC)",RR Office Safety Checker for Moving Block Train Control Systems.pdf
Reports,Research Results,2023-07-14,https://railroads.dot.gov/elibrary/development-length-variables-pretensioned-concrete-ties,True,Federal Railroad Administration,"{'Report Number': 'RR 23-09', 'Office': 'RPD-21'}",": railroad ties, indented wire geometry, development length, flexural capacity, prestressed concrete, moment capacity",KSU Development length RR.pdf
Reports,Research Results,2023-07-21,https://railroads.dot.gov/elibrary/modeling-track-mechanical-behavior-under-tie-pads-and-under-ballast-mats,True,Federal Railroad Administration,"{'Report Number': 'RR 23-10', 'Office': 'RDI-21'}","Under Tie Pads, Under Ballast Mats, Finite Element Analysis",FEM UBM RR.pdf
Reports,Research Results,2023-08-21,https://railroads.dot.gov/elibrary/tests-create-tread-buildup-railroad-wheels,True,Federal Railroad Administration,"{'Report Number': 'RR 23-16', 'Office': 'RDI-22'}","Wheel, tread buildup, slide, brake",Tread Buildup Tests.pdf
Reports,Research Results,2023-08-21,https://railroads.dot.gov/elibrary/analysis-tread-buildup-railroad-wheels,True,Federal Railroad Administration,"{'Report Number': 'RR 23-15', 'Office': 'RDI-22'}","Wheel, tread buildup, slide, brake",Tread Buildup Analysis.pdf
Reports,Research Results,2023-08-21,https://railroads.dot.gov/elibrary/tensile-test-results-samples-taken-critical-areas-bolsters,True,Federal Railroad Administration,"{'Report Number': 'RR 23-14', 'Office': 'RDI-22'}","Bolsters, tensile test, brittle failure, castings, grade B+",Tensile Tests.pdf
Reports,Research Results,2023-08-21,https://railroads.dot.gov/elibrary/investigation-radiography-technology-bolster-and-side-frame-inspections,True,Federal Railroad Administration,"{'Report Number': 'RR 23-13', 'Office': 'RDI-22'}","Radiography, grade B+, nondestructive testing, NDT, casting defects",Radiography Tech.pdf
Reports,Research Results,2023-08-21,https://railroads.dot.gov/elibrary/summary-charpy-and-dynamic-tear-testing-bolster-samples,True,Federal Railroad Administration,"{'Report Number': 'RR 23-12', 'Office': 'RDI-22'}","Charpy, dynamic tear, bolster, side frame, brittle failure",Charpy and Dynamic Tear Testing.pdf
Reports,Research Results,2023-08-21,https://railroads.dot.gov/elibrary/tests-create-broken-rims-railroad-wheels,True,Federal Railroad Administration,"{'Report Number': 'RR 23-11', 'Office': 'RDI-22'}","Wheel, broken rim, vertical split rim",Broken Rims.pdf
Reports,Research Results,2023-09-01,https://railroads.dot.gov/elibrary/ventilation-design-and-procedures-passenger-rail,True,Federal Railroad Administration,"{'Report Number': 'RR 23-17', 'Office': 'RDI-22'}","The Federal Railroad Administration (FRA) sponsored research by the John A. Volpe National Transportation Systems Center (Volpe Center) to study the principles of fire growth and smoke management, as well as the current state of standards and regulation i",Ventilation Design and Procedures_0.pdf
Reports,Research Results,2023-09-15,https://railroads.dot.gov/elibrary/short-line-safety-institute-testing-fidelity-its-robust-model,True,Federal Railroad Administration,"{'Report Number': 'RR 23-18', 'Office': 'RDI-24'}","freight railroads, regional railroads, short line railroads, safety culture assessment, safety culture measurement, state of rail industry",SLSI Fidelity RR.pdf
Reports,Research Results,2023-10-19,https://railroads.dot.gov/elibrary/implementing-slsi-provided-opportunities-continues-support-safety-culture-growth,True,Federal Railroad Administration,"{'Report Number': 'RR 23-19', 'Office': 'RDI-24'}","Safety culture, safety culture model, safety culture assessment, safety culture measurement, evaluation, short line railroads, regional railroads",SLSI Opportunities Support Safety RR.pdf
Reports,Research Results,2023-11-29,https://railroads.dot.gov/elibrary/full-moving-block-fmb-concept-and-requirements-specification-railroad-operations,True,Federal Railroad Administration,"{'Report Number': 'RR 23-23', 'Office': 'RDI-23'}","Alternative Broken Rail and Rollout Detection (ABRRD), Full-moving block (FMB), Quasi-moving block (QMB), Interoperable Train Control (ITC), Positive Train Control (PTC), communications-based train control (CBTC)",FMB Concept and Specs.pdf
Reports,Research Results,2024-02-12,https://railroads.dot.gov/elibrary/expansion-rail-flaw-library-transportation-technology-center,True,Federal Railroad Administration,"{'Report Number': 'RR 22-36', 'Office': 'RDI-21'}","Rail, rail wear, rail defect, rail flaw library, ultrasonic testing, UT, phased array ultrasonic testing, PAUT, Miniprof, Rail Flaw Library of Associated Defects, RF-LOAD, non-destructive evaluation, NDE, track",Expansion Rail Flaw Library TTC.pdf
Reports,Research Results,2024-02-15,https://railroads.dot.gov/elibrary/automation-awareness-assistant-automated-train-operations,True,Federal Railroad Administration,"{'Report Number': 'RR 24-01', 'Office': 'RDI-24'}","Decision support, human-automation interaction, human factors, rail automation, situation awareness, train control, train handling",A3_ATO.pdf
Reports,Research Results,2024-04-12,https://railroads.dot.gov/elibrary/expertise-management-framework-railroad-safety-leadership,True,Federal Railroad Administration,"{'Report Number': 'RR 24-03', 'Office': 'RDI-24'}","Expertise management, knowledge capture, knowledge transfer, knowledge management, training, education, cognitive task analysis, expertise, leadership skills, decision games, impact skills",EXPERTISE MANAGEMENT FRAMEWORK.pdf
