series,subseries,date,url,pdf,author,description,keyword
Reports,Technical Reports,2001-12-14,https://railroads.dot.gov/elibrary/effects-coupler-height-mismatch-structural-integrity-railroad-tank-car-stub-sills-0,True,"Anand Prabhakaran, Vinaya Sharma","{'Report Number': 'DOT/FRA/ORD-01/14', 'Office': 'RRD'}","Tank Car, Stub Sill, Impact, Vertical Forces, Tank Car Safety, Track Stiffness, Impact Simulations"
Reports,Technical Reports,2002-01-01,https://railroads.dot.gov/elibrary/passenger-rail-two-car-impact-test-volume-i-overview-and-selected-results,True,Federal Railroad Administration,"{'Report Number': 'DOT/FRA/ORD-01/22.I', 'Office': 'RDI-20'}",Passenger Rail Two Car Impact Test Volume I; Overview and Selected Results; Transportation; safety; crashworthiness; occupant protection; rail vehicles
Reports,Technical Reports,2002-01-01,https://railroads.dot.gov/elibrary/steel-alloys-lower-bainite-microstructures-use-railroad-cars-and-track,True,,"{'Report Number': 'DOT/FRA/ORD-01/15', 'Office': 'RRD'}",
Reports,Technical Reports,2002-01-01,https://railroads.dot.gov/elibrary/passenger-rail-two-car-impact-test-volume-ii-summary-occupant-protection-program,True,Caroline VanIngen-Dunn,"{'Report Number': 'DOT/FRA/ORD/-01/22.II', 'Office': 'RRD'}","Transporation; safety; crashworthiness, occupant protection, passenger rail"
Reports,Technical Reports,2002-01-01,https://railroads.dot.gov/elibrary/railroad-tank-car-nondestructive-methods-evaluation,True,Gregory A. Garcia,"{'Report Number': 'DOT/FRA/ORD-01/04', 'Office': 'RRD'}","Acoustic emissions, liquid penetrant, magnetic particle, radiography, ultrasonics, and visual testing, probability of detection (POD), nondestructive evaluation (NDE), nondestructive testing (NDT), nondestructive inspection (NDI)"
Reports,Technical Reports,2002-01-31,https://railroads.dot.gov/elibrary/passenger-rail-car-train-impact-test-test-procedures-instrumentation-and-data,True,Barrie Brickle,"{'Report Number': 'DOT/FRA/RDV-3/17.III', 'Office': 'RRD'}","Impact Tests, Energy Absorption, Train Collisions, Crashworthiness Testing, Commuter Rail Passenger Car, Crash Dynamics"
Reports,Technical Reports,2002-03-01,https://railroads.dot.gov/elibrary/passenger-rail-two-car-impact-test-volume-iii-test-procedures-instrumentation-and-data,True,Federal Railroad Administration; Dr. Barrie Brickle,"{'Report Number': 'FRA/ORD-01/22.III', 'Office': 'RRD'}","Impact test, Commuter rail passenger car, computational models, kinematic models"
Reports,Technical Reports,2002-03-01,https://railroads.dot.gov/elibrary/review-available-vehicle-tracking-systems-use-transportation-technology-center,True,"Paul McMahan, Richard Morgan, William Sneed, Robert Florom",{'Office': 'RRD'},"GPS, Vehicle Tracking, Location Determination System, Satellite Tracking, Railroad"
Reports,Technical Reports,2002-03-01,https://railroads.dot.gov/elibrary/vibration-characteristics-transrapid-tr08-maglev-system,True,"L. Chan, D. Disk, C. Hanson, A. Joshi, A. Kupferman, R. Mauri, C. Roof, H. Singleton, P. Valihura","{'Report Number': 'DOT VNTSC-FRA-02-06', 'Office': 'RRD'}","magnetic levitation, Maglev, vibration, environment, high-speed ground transportation, data"
Reports,Technical Reports,2002-03-20,https://railroads.dot.gov/elibrary/concept-operations-and-system-requirements-specification-vehicle-tracking-system-0,True,"Paul McMahan, Richard Morgan, William Sneed, Robert Florom","{'Report Number': 'DTFR 53-93-C-00001', 'Office': 'RRD'}","GPS, Vehicle Tracking, Location Determination System, Satellite Tracking, Railroad"
Reports,Technical Reports,2002-04-01,https://railroads.dot.gov/elibrary/aerodynamic-effects-high-speed-passenger-trains-other-trains,True,Federal Railroad Adminisration; Samuel Holmes; Martin P. Schroeder,"{'Report Number': 'DOT/FRA/ORD-01/12', 'Office': 'RRD'}","Derailment, Container dislodgement, Aerodynamic load, Double stack container, Pressure contours, Bi-level passenger rail car, High speed rail"
Reports,Technical Reports,2002-04-01,https://railroads.dot.gov/elibrary/damage-assessment-railroad-tank-cars-involved-accidents-phase-ii-modeling-and-validation,True,"Richard W. Klopp, Steven W. Kirkpatrick, Donald A. Shockey","{'Report Number': 'DOT/FRA/ORD-02/04', 'Office': 'RRD'}","Accident Damage Management, Local Fracture, Damage Mechanics, Finite Element Modelling, Gouges, Reversed Bending, Dents"
Reports,Technical Reports,2002-04-01,https://railroads.dot.gov/elibrary/rail-commuter-vehicle-curving-performance,True,Federal Railroad Administration,"{'Report Number': 'DOT/FRA/ORD-02/01', 'Office': 'RDI-20'}",Rail Commuter Vehicle Curving Performance; passenger vehicle; derailment; curving performance; data acquisition
Reports,Technical Reports,2002-05-01,https://railroads.dot.gov/elibrary/locomotive-crashworthiness-research-locomotive-crew-egress-evaluation,True,Federal Railroad Administration,"{'Report Number': 'DOT/FRA/ORD-02/03', 'Office': 'RDI-20'}",Locomotive Crashworthiness Research; Locomotive Crew Egress Evaluation; egress; locomotive; survivability; safety; crashworthiness; window; door
Reports,Technical Reports,2002-05-01,https://railroads.dot.gov/elibrary/electromagnetic-field-characteristics-transrapid-tr08-maglev-system,True,"A. Brecher, D. Disk, D. Fugate, W. Jacobs, A. Joshi, A. Kupferman, R. Mauri, P. Valihura","{'Report Number': 'DOT VNTSC-FRA-02-11', 'Office': 'RRD'}","magnetic levitation, Maglev, electromagnetic fields, EMF, electromagnetic radiation, EMR,"
Reports,Technical Reports,2002-06-01,https://railroads.dot.gov/elibrary/passenger-train-frieght-train-impact-test-test-procedures-instrumentation-and-data,True,Barrie Brickle,{'Office': 'RRD'},"Impact Test, Crashworthiness-Passenger Cars, Passenger Train, Freight Train"
Reports,Technical Reports,2002-06-01,https://railroads.dot.gov/elibrary/revised-railroad-tank-car-damage-assessment-guidelines-pressure-tank-cars,True,Federal Railroad Adminisration,"{'Report Number': 'DOT/FRA/ORD-03/22', 'Office': 'RDI-20'}",Damage Assessment Guidelines; Tank Car
Reports,Technical Reports,2002-06-01,https://railroads.dot.gov/elibrary/general-health-effects-transportation-noise,True,FRA/RDV,"{'Report Number': 'DOT/FRA/ORD-03/01', 'Office': 'RRD'}",Noise; health effects; people; annoyance; hearing; impairment; speech interference; sleep disturbance; wildlife; noise effects
Reports,Technical Reports,2002-07-01,https://railroads.dot.gov/elibrary/safety-railroad-passenger-vehicle-dynamics-omnisim-simulation-and-test-correlations,True,Federal Railroad Administration; Gopal Samavedam; John Gomes,{'Report Number': 'DOT/FRA/ORD-01/07'},"Passenger rail vehicles, OMNISIM"
Reports,Technical Reports,2002-07-01,https://railroads.dot.gov/elibrary/human-centered-incident-investigation-methods-railroad-industry-conference-summary,True,Federal Railroad Administration,"{'Report Number': 'DOT/FRA/ORD-02/06', 'Office': 'RDI-22'}","Human factors, Incident investigation, Safety, Accident analysis"
Reports,Technical Reports,2002-07-01,https://railroads.dot.gov/elibrary/safety-railroad-passenger-vehicle-dynamics-final-summary-report,True,Federal Railroad Administration; Gopal Samavedam; John Gomes,"{'Report Number': 'DOT/FRA/ORD-01/05', 'Office': 'RRD'}","Passenger rail vehicles, Safety Assessment Methodology"
Reports,Technical Reports,2002-07-01,https://railroads.dot.gov/elibrary/commuter-rail-seat-testing-and-analysis-0,True,"C. Vanlingen-Dunn, J. Manning","{'Report Number': 'DOT/FRA/ORD-01/06', 'Office': 'RRD'}","Commuter Rail, M-Style Seat, Walkover Seat, Static Testing, Dynamic Testing, Structural Integrity, Occupant Safety"
Reports,Technical Reports,2002-07-01,https://railroads.dot.gov/elibrary/commuter-rail-seat-testing-and-analysis,True,Federal Railroad Administration,"{'Report Number': 'DOT/FRA/ORD-01/06', 'Office': 'RDI-20'}",commuter rail; M-style seat; Walkover seat; static testing; dynamic testing; structural integrity; occupant safety
Reports,Technical Reports,2002-07-01,https://railroads.dot.gov/elibrary/noise-characteristics-transrapid-tr08-maglev-system,True,"B. Barsikow, D. Disk, C. Hanson, M. Hellmig, A. Joshi, A. Kupferman, R. Mauri, C. Roof, P. Valihura","{'Report Number': 'DOT VNTSC-FRA-02-13', 'Office': 'RRD'}","magnetic levitation, Maglev, noise, environment, high-speed ground transportation"
Reports,Technical Reports,2002-08-01,https://railroads.dot.gov/elibrary/rails-trails-lessons-learned-literature-review-current-practices-conclusions,True,Federal Railroad Administration; Mia L. Birk; Andrea Ferster; Michael G. Jones; Phillip K. Miller; George M. Hudson; Joshua Abrams; Daniel Lerch,{'Report Number': 'DOT/VNTSC/FTA-04/05'},"Rails with trails, RWT, Shared use paths, Trails, Crossings, Highway rail grade crossings, Safety"
Reports,Technical Reports,2002-08-01,https://railroads.dot.gov/elibrary/tank-car-relief-valve-requirements-liquid-poison-inhalation-hazard-lading,True,"Peter Conlon, Milton R. Johnson, Michael Grolmes",{'Office': 'RRD'},"Tank Car, Hazardous Materials, Pressure Relief Valve, Poison Inhalation Hazard, Thermally Reactive Materials, Polymerizable Materials"
Reports,Technical Reports,2002-09-01,https://railroads.dot.gov/elibrary/locomotive-crashworthiness-impact-test-no-1-test-procedures-instrumentation-and-data,True,"Barrie Brickle, Russell Walker","{'Report Number': 'DTFR53-93-C-00001', 'Office': 'RRD'}","Hopper Cars, Impact Test, Angle of Attack"
Reports,Technical Reports,2002-10-01,https://railroads.dot.gov/elibrary/determination-sound-level-railroad-horn-regulatory-compliance,True,Federal Railroad Administration,{'Report Number': 'DOT/FRA/ORD-03/28'},Train Horn Rule and Quiet Zones
Reports,Technical Reports,2002-10-16,https://railroads.dot.gov/elibrary/compilation-state-laws-and-regulations-affecting-highway-rail-grade-crossings-4th-edition,True,"L. Stephen Jennings, DOT FRA","{'Report Number': '4th Edition', 'Office': 'RRS'}",
Reports,Technical Reports,2002-10-27,https://railroads.dot.gov/elibrary/transportation-finance-meeting-funding-challenge-today-shaping-policies-tomorrow,True,"Transportation Research Board, Federal Highway Administration",{'Office': 'RRD'},
Reports,Technical Reports,2002-11-01,https://railroads.dot.gov/elibrary/northern-indiananorthwestern-ohio-routing-study,True,Transporation Economics & Management Systems,{'Office': 'RRD'},
Reports,Technical Reports,2002-11-01,https://railroads.dot.gov/elibrary/review-and-evaluation-track-designs-joint-high-speed-rail-and-heavy-freight-operations,True,"Dingqing Li, Dio Yoshino",{'Office': 'RRD'},"Alternative Track Designs, Joint High-Speed and Heavy Freight Operations"
Reports,Technical Reports,2002-11-01,https://railroads.dot.gov/elibrary/effect-hollow-work-wheels-wheel-and-rail-interaction-north-american-freight-cars,True,"Kevin Sawley, Russell Walker","{'Report Number': 'DTFR53-93-C-00001', 'Office': 'RRD'}","Wheel Wear, Vehicle Stability, Lateral Forces, Derailment Risk"
Reports,Technical Reports,2002-12-01,https://railroads.dot.gov/elibrary/hybrid-activepassive-exhaust-noise-control-apecs-locomotives,True,Federal Railroad Administration; Paul J. Remington; Scott Knight; Doug Hanna; Craig Rowley,"{'Report Number': 'DOT/FRA/ORD-03/03', 'Office': 'RRD'}","Locomotives, APECS, Active/Passive Exhaust Noise Control System"
Reports,Technical Reports,2002-12-01,https://railroads.dot.gov/elibrary/damage-assessment-tank-cars-involved-accidents-phase-ii-modeling-and-validation,True,"Richard W. Kloop, Steven W. Kirkpatrick, and Donald A. Shockey","{'Report Number': 'DOT/FRA/ORD-02/04', 'Office': 'RRD'}",
Reports,Technical Reports,2003-01-01,https://railroads.dot.gov/elibrary/railroad-dispatcher-communications-training-materials,True,Federal Railroad Administration; Judith Gertier; Sarah Acton,"{'Report Number': 'DOT/FRA/ORD-03/12', 'Office': 'RRD'}","Train dispatcher, Readback, Hearback, Listening, Memory"
Reports,Technical Reports,2003-01-24,https://railroads.dot.gov/elibrary/vertical-track-modulus-plastic-composite-tie-test-zones-fast,True,Federal Railroad Administration; Rafael Jimenez,"{'Report Number': 'DOT/FRA/ORD-03/13', 'Office': 'RRD'}","Heavy axle load, stiffness,"
Reports,Technical Reports,2003-02-01,https://railroads.dot.gov/elibrary/review-and-evaluation-track-designs-joint-high-speed-rail-and-heavy-freight-operations-0,True,"Dingqing Li, Dio Yoshino","{'Report Number': 'DTFR 53-93-C-00001', 'Office': 'RRD'}","Alternative Track Structures, Ladder Sleeper Track, Frame Sleeper Track, Embedded Rail Systems"
Reports,Technical Reports,2003-02-01,https://railroads.dot.gov/elibrary/locomotive-crashworthiness-impact-test-no-3-test-procedures-instrumentation-and-data,True,Russell Walker,"{'Report Number': 'DTFR53-93-C-00001', 'Office': 'RRD'}","Highway Trucking Rig, Locomotive Structural Crashworthinesss Test, Anthropomorphic Test Device, Strains, Accelerations, Displacements"
Reports,Technical Reports,2003-02-01,https://railroads.dot.gov/elibrary/locomotive-crashworthiness-impact-test-no-2-test-procedures-instrumentation-and-data,True,"Russell Walker, Barrie Brickle","{'Report Number': 'DTFR53-93-C-00001', 'Office': 'RRD'}","Full-Scale Locomotive Impact Test, Hopper Cars, Field Test"
Reports,Technical Reports,2003-02-01,https://railroads.dot.gov/elibrary/evaluation-alternative-detection-technologies-trains-and-highway-vehicles-highway-rail,True,Federal Railroad Administration; Richard P. Reiff; Scott E. Gage; Anya A. Carroll; Jeffrey E. Gordon,{'Report Number': 'DOT/FRA/ORD-03/04'},"Grade crossing warning, Highway rail grade crossings, Highway rail intersection, Train detection, Highway vehicle detection, Loss of shunt, Intelligent traffic systems"
Reports,Technical Reports,2003-02-01,https://railroads.dot.gov/elibrary/crashworthiness-design-modifications-locomotive-and-cab-car-anticlimbing-systems,True,Federal Railroad Administration; Ronald A. Mayville; Richard G. Stringfellow; Kent N. Johnson; Scott Landrum,{'Report Number': 'DOT/FRA/ORD-03/05'},"Crashworthiness, Anticlimbing, Collisions, Passenger rail vehicles, Freight locomotives"
Reports,Technical Reports,2003-02-01,https://railroads.dot.gov/elibrary/development-and-deployment-vehicle-tracking-system-transportation-technology-center,True,,{'Office': 'RRD'},"Vehicle Tracking System, Personnel Safety"
Reports,Technical Reports,2003-02-01,https://railroads.dot.gov/elibrary/locomotive-based-top-rail-friction-control-implementation-results-and-issues-phase-1-0,True,Federal Railroad Adminisration,"{'Report Number': 'DOT/FRA/ORD-04/09', 'Office': 'RDI-20'}",top of rail lubrication; TOR; friction modification application systems; lateral curving forces; train handling
Reports,Technical Reports,2003-03-01,https://railroads.dot.gov/elibrary/evaluation-concepts-locomotive-crew-egress,True,Federal Railroad Administration; James Carter; Judith Gertler; Sarah Acton; Stephen Kokkins,"{'Report Number': 'DOT/FRA/ORD-03/07', 'Office': 'RRD'}","Egress, Locomotive, Safety, Emergency rescue"
Reports,Technical Reports,2003-03-01,https://railroads.dot.gov/elibrary/selection-railroad-dispatcher-candidates,True,Federal Railroad Administration; Judith Gertier,"{'Report Number': 'DOT/FRA/ORD-03/09', 'Office': 'RDI-22'}","Train dispatcher, Personnel, Personnel selection, Personnel Assessment methods"
Reports,Technical Reports,2003-03-01,https://railroads.dot.gov/elibrary/passenger-trail-frieght-train-impact-test-test-procedures-instrumentation-and-data,True,Barrie Brickle,{'Office': 'RRD'},"Impact Test, Energy Absorption, Crash Energy Management, Railway Accidents, Commuter Rail Passenger Car, Crash Dynamics"
Reports,Technical Reports,2003-04-01,https://railroads.dot.gov/elibrary/catalog-common-use-rail-corridors,True,Federal Railroad Administration,"{'Report Number': 'DOT/FRA/ORD-03/16', 'Office': 'RRD'}","Heavy axle load, stiffness,"
Reports,Technical Reports,2003-04-01,https://railroads.dot.gov/elibrary/tread-metal-buildup-railway-wheels-dynamometer-simulation,True,"Joseph Kristan, Dan Stone",{'Office': 'RRD'},"Tread Metal Buildup, Dynamometer, Railroad Wheel"
Reports,Technical Reports,2003-04-01,https://railroads.dot.gov/elibrary/commercial-shelf-cots-hardware-and-software-train-control-applications-system-safety,True,Federal Railroad Administration,"{'Report Number': 'DOT/FRA/ORD-03/14', 'Office': 'RDI-20'}",commercial off-the-shelf (COTS); operating system; positive train control; modified off-the-shelf (MOTS)
Reports,Technical Reports,2003-05-01,https://railroads.dot.gov/elibrary/instrumented-wheelset-test-material-handling-cars-service-new-york-city-chicago,True,Steven Belport,"{'Report Number': 'DTFR53-93-C-00001', 'Office': 'RRD'}","Vehicle/Track Interaction Safety Limits, Vertical Carbody Acceleration, Wheel Unloading"
Reports,Technical Reports,2003-05-01,https://railroads.dot.gov/elibrary/attentuation-dynamic-response-special-track-work-foundations-subjected-impact-loading,True,"Satya P. Singh, David D. Davis, Don Guillen, David Williams","{'Report Number': 'DTFR53-93-C-00001', 'Office': 'RRD'}","High Impact Loads, Damping, Wood Tie Ballasted Track, Concrete Tie Ballasted Track"
Reports,Technical Reports,2003-06-01,https://railroads.dot.gov/elibrary/tread-metal-buildup-railroad-freight-car-wheels-dynamometer-simulation,True,Federal Railroad Administration;,"{'Report Number': 'DOT/FRA/ORD-03/25', 'Office': 'RRD'}","Tread metal buildup, Dynamometer, Wheels"
Reports,Technical Reports,2003-06-01,https://railroads.dot.gov/elibrary/human-reliability-analysis-support-risk-assessment-positive-train-control-0,True,Federal Railroad Administration; John Wreathall; Emilie Roth; Dennis Bley; Jordan Multer,"{'Report Number': 'DOT/FRA/ORD-03/15', 'Office': 'RDI-20'}",Positive Train Control; Cognitive task analysis; Human factors; Decision making; Probabilistic risk assessment; Railroad operations
Reports,Technical Reports,2003-06-01,https://railroads.dot.gov/elibrary/estimation-residual-stresses-railroad-commuter-car-wheels-following-manufacture,True,Federal Railroad Administration,"{'Report Number': 'DOT/FRA/ORD-03/24', 'Office': 'RDI-20'}",Residual stress; railroad wheels; quenching; finite element analysis; viscoelastic creep
Reports,Technical Reports,2003-06-01,https://railroads.dot.gov/elibrary/evaluation-railroad-cab-car-end-beam-designs,True,Federal Railroad Administration,"{'Report Number': 'DOT/FRA/ORD-02/08', 'Office': 'RDI-20'}",Cab car end beam; finite element analysis; static and dynamic tests; drop tower test; quasi-static loading; crashworthiness; baseline test article; side sill; railroad
Reports,Technical Reports,2003-06-01,https://railroads.dot.gov/elibrary/acoustic-detection-railcar-roller-bearing-defects-phase-i-laboratory-test,True,Federal Railroad Administration,"{'Report Number': 'DOT/FRA/ORD-00/06.I', 'Office': 'RDI-20'}",Acoustic Detection of Railcar Roller Bearing Defects; acoustics; roller bearing defects; raceway spalls; water etching; loose bearing components; spun cones
Reports,Technical Reports,2003-06-21,https://railroads.dot.gov/elibrary/regulatory-evaluation-and-regulatory-flexibility-assessment-use-locomotive-horns-highway,True,Office of Safety,{'Office': 'RRS'},Train Horn Rule and Quiet Zones
Reports,Technical Reports,2003-07-01,https://railroads.dot.gov/elibrary/passenger-rail-train-train-impact-test-volume-i-overview-and-selected-results-us,True,"Tyrell, David","{'Report Number': 'DOT/FRA/ORD-03/17.I', 'Office': 'RRD'}",Passenger Rail Train-to-Train Impact Test Volume I: Overview and Selected Results US Department of Transportation
Reports,Technical Reports,2003-07-01,https://railroads.dot.gov/elibrary/passenger-rail-train-train-impact-test-volume-ii-summary-occupant-protection-program,True,Caroline VanIngen-Dunn,"{'Report Number': 'DOT/FRA/ORD-03/17.II', 'Office': 'RRD'}",Passenger Rail Train-to-Train Impact Test Volume II: Summary of Occupant Protection Program
Reports,Technical Reports,2003-08-01,https://railroads.dot.gov/elibrary/fatigue-behavior-railcar-wheel-steel-ambient-and-elevated-temperature,True,Federal Railroad Administration,"{'Report Number': 'DOT/FRA/ORD-03/19', 'Office': 'RDI-20'}",Fatigue Behavior of Railcar Wheel Steel at Ambient and Elevated Temperature; material behavior; fatigue performance; TC128; railcar wheels; forgings
Reports,Technical Reports,2003-08-01,https://railroads.dot.gov/elibrary/acoustic-detection-railcar-roller-bearing-defects-phase-iii-system-evaluation-test,True,Federal Railroad Administration,"{'Report Number': 'DOT/FRA/ORD-00/06.III', 'Office': 'RDI-20'}",Wayside Acoustic Bearing Detection; Railcar Roller Bearing Defects; Raceway Spalls; Roller Defects; Water Etching; Loose Bearing Components; Spun Cones
Reports,Technical Reports,2003-08-01,https://railroads.dot.gov/elibrary/acoustic-detection-railcar-roller-bearing-defects-phase-ii-field-test,True,Federal Railroad Administration,"{'Report Number': 'DOT/FRA/ORD-00/06.II', 'Office': 'RDI-20'}",Acoustic railroad bearing detection; tapered railroad roller bearings; railroad bearing defects; spalls; water etching; loose inner rings; roller defects
Reports,Technical Reports,2003-08-13,https://railroads.dot.gov/elibrary/analysis-safety-impact-train-horn-bans-rail-highway-grade-crossings-update-using-1997-2001,True,"FRA, Westat","{'Report Number': 'Contract No. DTFR53-03-P-00005', 'Office': 'RRS'}",Train Horn Rule and Quiet Zones
Reports,Technical Reports,2003-09-01,https://railroads.dot.gov/elibrary/railroad-tank-car-relief-valve-requirements-liquid-pih-lading,True,"Peter Conlon, Milton R. Johnson, Michael Grolmes","{'Report Number': 'DOT/FRA/ORD-03/21', 'Office': 'RRD'}","Poison Inhalation Hazard, Thermally Reactive Materials, Polymerizable Materials, Dangerous When Wet Materials"
Reports,Technical Reports,2003-09-01,https://railroads.dot.gov/elibrary/tank-car-relief-valve-requirement-liquid-posison-inhalation-hazard-pih-lading,True,"Peter Conlon, Milton R. Johnson, and Michael Grolmes","{'Report Number': 'DOT/FRA/ORD-03/21', 'Office': 'RRD'}","Tank Car, Hazardous Materials, Pressure Relief Valves, Poison Inhalation Hazard, PIH, Thermally Reactive Materials, Polymerizable Materials, Dangerous When Wet Materials"
Reports,Technical Reports,2003-10-01,https://railroads.dot.gov/elibrary/study-bridge-approach-and-track-transition-degradation-factors-and-mitigation,True,"Lamont Smith, Brian Doe, Dingqing Li, Duane Otter, Shakoor Uppal","{'Report Number': 'DTFR53-01-H-00305', 'Office': 'RRD'}","Track Transition, Geometry Degradation, Factors and Causes"
Reports,Technical Reports,2003-10-01,https://railroads.dot.gov/elibrary/passenger-train-grade-crossing-impact-tests-test-procedures-instrumentation-and-data,True,Federal Railroad Administration,"{'Report Number': 'DOT/FRA/ORD-03/18.II', 'Office': 'RDI-20'}",Impact test; passenger rail car; grade crossing impact
Reports,Technical Reports,2003-10-01,https://railroads.dot.gov/elibrary/passenger-rail-train-train-impact-test-test-procedures-instrumentation-and-data,True,Federal Railroad Administration,"{'Report Number': 'DOT/FRA/ORD-03/17.III', 'Office': 'RDI-20'}",Impact test; energy absorption; train collisions; railway accidents; crashworthiness testing of railway vehicles; commuter rail passenger car; computational and kinematic models; crash dynamics
Reports,Technical Reports,2003-11-01,https://railroads.dot.gov/elibrary/documentation-deformation-passenger-rail-two-car-impact-test,True,Robert A. MacNeill and Steven W. Kirkpatrick,"{'Report Number': 'DOT/FRA/ORD-03/08', 'Office': 'RRD'}",Documentation of Deformation from Passenger Rail Two-Car Impact Test
Reports,Technical Reports,2003-11-19,https://railroads.dot.gov/elibrary/international-perspectives-road-pricing,True,"Florida Department of Transportation, Federal Highway Administration",{'Office': 'RRD'},"Road Pricing, Pricing Revenues"
Reports,Technical Reports,2003-12-01,https://railroads.dot.gov/elibrary/gage-restraint-measurement-system-comparison-tests-railbound-and-hi-rail-vehicles,True,Federal Railroad Administration; John Chorros; Ted Sussman; Mahmood Fateh; Erik Curtis,{'Report Number': 'DOT/FRA/ORD-03/29'},"Gage widening, Fasteners"
Reports,Technical Reports,2003-12-01,https://railroads.dot.gov/elibrary/access-charges-review-2003-final-conclusions,True,Office of the Rail Regulator,{'Office': 'RRD'},"Network Rail, Franchised Passenger Train, Revenue Requirements"
Reports,Technical Reports,2003-12-01,https://railroads.dot.gov/elibrary/tank-car-operating-environment-study-phase-i-0,True,Kevin Koch,{'Office': 'RRD'},"Tank Car Coupler Forces, Railcar Impact Tests, Correlation of Accelerometer Data"
Reports,Technical Reports,2003-12-01,https://railroads.dot.gov/elibrary/commuter-rail-seat-testing-and-analysis-facing-seats,True,Caroline VanIngen-Dunn,"{'Report Number': 'DOT/FRA/ORD-03/06', 'Office': 'RRD'}","passenger rail, commuter, facing seats"
Reports,Technical Reports,2004-01-01,https://railroads.dot.gov/elibrary/public-benefits-highway-system-preservation-and-maintenance,True,"Andrew V. Bailey, II, Rick Drumm, Andrew S. Griffith, Dennis E. Lebo, Frank N. Lisle, Wayne McDaniel, Dave Schulz, Dean M. Testa, Jim Sorenson",{'Office': 'RRD'},"Maintenance, Highway System Preservation"
Reports,Technical Reports,2004-01-01,https://railroads.dot.gov/elibrary/transportation-planning-richmond-charlotte-corridor-volume-i-appendices,True,"Michael C. Holowaty, Project Manager, Richard U. Cogswell and Neil E. Moyer","{'Report Number': 'DOT/FRA/ORD-04/02.II', 'Office': 'RRD'}","Railroad corridors, transportation planning, rail passenger service, high-speed rail, Southeast Corridor"
Reports,Technical Reports,2004-01-01,https://railroads.dot.gov/elibrary/transportation-planning-richmond-charlotte-corridor-volume-i-executive-summary-main-report,True,"Michael C. Holowaty, Project Manager, Richard U. Cogswell and Neil E. Moyer","{'Report Number': 'DOT/FRA/ORD-04/02.I', 'Office': 'RRD'}","Railroad corridors, transportation planning, rail passenger service, high-speed rail, Southeast Corridor"
Reports,Technical Reports,2004-01-28,https://railroads.dot.gov/elibrary/evaluation-led-signal-systems,True,,,LED signal systems
Reports,Technical Reports,2004-03-01,https://railroads.dot.gov/elibrary/locomotive-based-top-rail-friction-control-implementation-results-and-issues-phase-1,True,"Richard Reiff, Ruben Pena, Transportation Technology Ctr., Inc.; Ken Davis, Marty Clifton, CSX Transportation, Inc.","{'Report Number': 'DOT/FRA/ORD-04/07', 'Office': 'RRD'}","top of rail lubrication (TOR), friction modification application systems, lateral curving forces, train handling"
Reports,Technical Reports,2004-04-01,https://railroads.dot.gov/elibrary/reducing-adverse-effects-wheel-impacts-special-trackwork-foundations,True,"Satya P. Singh, David D. Davis, Don Guillen, and David Williams","{'Report Number': 'DOT/FRA/ORD-04/08', 'Office': 'RRD'}","Special Trackwork, high impact loads, damping, wood-tie ballasted track, concrete-tie ballasted track"
Reports,Technical Reports,2004-05-01,https://railroads.dot.gov/elibrary/proceedings-human-factors-workshop-improving-railroad-safety-through-understanding-close,True,"Jane Saks,* Jordan Multer, Katherine Blythe*","{'Report Number': 'DOT/FRA/ORD-04/03', 'Office': 'RRD'}","Aviation Safety Action Program (ASAP), BNSF Incident Reporting System, Close Call, Close"
Reports,Technical Reports,2004-05-06,https://railroads.dot.gov/elibrary/initial-assessment-technical-feasibility-and-potential-cost-savings-lower-cost-positive,True,,{'Office': 'RRD'},"Highway-Rail Intersection (HRI), North American Joint Positive Train Control (NAJPTC), Advanced Crossing Activation Capability"
Reports,Technical Reports,2004-06-01,https://railroads.dot.gov/elibrary/integrated-railway-remote-information-service,True,"Firdausi Irani, John Tunna, Roy B. Wiley, Ryan McWilliams",{'Office': 'RRD'},"Wayside Detection, Defect and Condition Monitoring, national Database, Safety Enhancements, Preventive adn Predictive Maintenance"
Reports,Technical Reports,2004-08-01,https://railroads.dot.gov/elibrary/technical-monograph-estimating-maintenance-costs-mixed-high-speed-passenger-and-freight,True,"Allan M. Zarembski, Randolph R. Resor, John F. Cikota, Richard U. Cogswell, Donald Plotkin",{'Office': 'RRD'},"Railroad Corridors, High Speed Maintenance Costs, Transportation Planning, Rail Passenger Service, High-Speed Rail, HIgh Speed Rail Corridors"
Reports,Technical Reports,2004-08-22,https://railroads.dot.gov/elibrary/performance-measures-improve-transportation-systems,True,Katherine F. Turnbull,{'Office': 'RRD'},
Reports,Technical Reports,2004-09-01,https://railroads.dot.gov/elibrary/optimizing-staffing-levels-and-schedules-railroad-dispatching-centers,True,"Judith Gertler, David Nash*","{'Report Number': 'DOT/FRA/ORD-04/01', 'Office': 'RRD'}","railroad dispatcher, staffing level, schedule design, scheduling system"
Reports,Technical Reports,2004-09-01,https://railroads.dot.gov/elibrary/north-carolina-dot-traffic-separation-studies-volume-i-assessment,True,Jane Saks* and Anya Carroll,"{'Report Number': 'DOT/FRA/ORD-04/15-I', 'Office': 'RRD'}","grade crossings, traffic separation study, highway-rail, traffic patterns"
